	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
67	Desferrioxamine withdrawal resulted in a complete recovery of visual function in 1 patient and partial recovery in 3 , and a complete reversal of hearing loss in 3 patients and partial recovery in 3 .	O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O	['hearing loss']	1	3	"Sentence: Desferrioxamine withdrawal resulted in a complete recovery of visual function in 1 patient and partial recovery in 3 , and a complete reversal of hearing loss in 3 patients and partial recovery in 3 .
Diseases: hearing loss"	"Sentence: Desferrioxamine withdrawal resulted in a complete recovery of visual function in 1 patient and partial recovery in 3 , and a complete reversal of hearing loss in 3 patients and partial recovery in 3 .
Diseases:"
68	This toxicity appeared in patients receiving the higher doses of desferrioxamine or coincided with the normalization of ferritin or aluminium serum levels .	O B O O O O O O O O O O O O O O O O O O O O O	['toxicity']	1	2	"Sentence: This toxicity appeared in patients receiving the higher doses of desferrioxamine or coincided with the normalization of ferritin or aluminium serum levels .
Diseases: toxicity"	"Sentence: This toxicity appeared in patients receiving the higher doses of desferrioxamine or coincided with the normalization of ferritin or aluminium serum levels .
Diseases:"
69	The data indicate that audiovisual toxicity is not an infrequent complication in hemodialyzed patients receiving desferrioxamine .	O O O O B I O O O O O O O O O O O	['audiovisual toxicity']	1	5	"Sentence: The data indicate that audiovisual toxicity is not an infrequent complication in hemodialyzed patients receiving desferrioxamine .
Diseases: audiovisual toxicity"	"Sentence: The data indicate that audiovisual toxicity is not an infrequent complication in hemodialyzed patients receiving desferrioxamine .
Diseases:"
70	Periodical audiovisual monitoring should be performed on hemodialyzed patients receiving the drug in order to detect adverse effects as early as possible .	O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Periodical audiovisual monitoring should be performed on hemodialyzed patients receiving the drug in order to detect adverse effects as early as possible .
Diseases: "	"Sentence: Periodical audiovisual monitoring should be performed on hemodialyzed patients receiving the drug in order to detect adverse effects as early as possible .
Diseases:"
71	Myasthenia gravis presenting as weakness after magnesium administration .	B I O O O O O O O	['myasthenia gravis']	1	6	"Sentence: Myasthenia gravis presenting as weakness after magnesium administration .
Diseases: myasthenia gravis"	"Sentence: Myasthenia gravis presenting as weakness after magnesium administration .
Diseases:"
72	We studied a patient with no prior history of neuromuscular disease who became virtually quadriplegic after parenteral magnesium administration for preeclampsia .	O O O O O O O O O B I O O O B O O O O O B O	['neuromuscular disease', 'quadriplegic', 'preeclampsia']	3	17	"Sentence: We studied a patient with no prior history of neuromuscular disease who became virtually quadriplegic after parenteral magnesium administration for preeclampsia .
Diseases: neuromuscular disease, quadriplegic, preeclampsia"	"Sentence: We studied a patient with no prior history of neuromuscular disease who became virtually quadriplegic after parenteral magnesium administration for preeclampsia .
Diseases:"
73	The serum magnesium concentration was 3 . 0 mEq / L , which is usually well tolerated .	O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The serum magnesium concentration was 3 . 0 mEq / L , which is usually well tolerated .
Diseases: "	"Sentence: The serum magnesium concentration was 3 . 0 mEq / L , which is usually well tolerated .
Diseases:"
74	The magnesium was stopped and she recovered over a few days .	O O O O O O O O O O O O	[]	0	0	"Sentence: The magnesium was stopped and she recovered over a few days .
Diseases: "	"Sentence: The magnesium was stopped and she recovered over a few days .
Diseases:"
75	While she was weak , 2 - Hz repetitive stimulation revealed a decrement without significant facilitation at rapid rates or after exercise , suggesting postsynaptic neuromuscular blockade .	O O O O O O O O O O O O O O O O O O O O O O O O B I I O	['postsynaptic neuromuscular blockade']	1	8	"Sentence: While she was weak , 2 - Hz repetitive stimulation revealed a decrement without significant facilitation at rapid rates or after exercise , suggesting postsynaptic neuromuscular blockade .
Diseases: postsynaptic neuromuscular blockade"	"Sentence: While she was weak , 2 - Hz repetitive stimulation revealed a decrement without significant facilitation at rapid rates or after exercise , suggesting postsynaptic neuromuscular blockade .
Diseases:"
76	After her strength returned , repetitive stimulation was normal , but single fiber EMG revealed increased jitter and blocking .	O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: After her strength returned , repetitive stimulation was normal , but single fiber EMG revealed increased jitter and blocking .
Diseases: "	"Sentence: After her strength returned , repetitive stimulation was normal , but single fiber EMG revealed increased jitter and blocking .
Diseases:"
77	Her acetylcholine receptor antibody level was markedly elevated .	O O O O O O O O O	[]	0	0	"Sentence: Her acetylcholine receptor antibody level was markedly elevated .
Diseases: "	"Sentence: Her acetylcholine receptor antibody level was markedly elevated .
Diseases:"
78	Although paralysis after magnesium administration has been described in patients with known myasthenia gravis , it has not previously been reported to be the initial or only manifestation of the disease .	O B O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O	['paralysis', 'myasthenia gravis']	2	9	"Sentence: Although paralysis after magnesium administration has been described in patients with known myasthenia gravis , it has not previously been reported to be the initial or only manifestation of the disease .
Diseases: paralysis, myasthenia gravis"	"Sentence: Although paralysis after magnesium administration has been described in patients with known myasthenia gravis , it has not previously been reported to be the initial or only manifestation of the disease .
Diseases:"
79	Patients who are unusually sensitive to the neuromuscular effects of magnesium should be suspected of having an underlying disorder of neuromuscular transmission .	O O O O O O O O O O O O O O O O O O B I I I O	['disorder of neuromuscular transmission']	1	8	"Sentence: Patients who are unusually sensitive to the neuromuscular effects of magnesium should be suspected of having an underlying disorder of neuromuscular transmission .
Diseases: disorder of neuromuscular transmission"	"Sentence: Patients who are unusually sensitive to the neuromuscular effects of magnesium should be suspected of having an underlying disorder of neuromuscular transmission .
Diseases:"
80	Chloroacetaldehyde and its contribution to urotoxicity during treatment with cyclophosphamide or ifosfamide .	O O O O O O O O O O O O O	[]	0	0	"Sentence: Chloroacetaldehyde and its contribution to urotoxicity during treatment with cyclophosphamide or ifosfamide .
Diseases: "	"Sentence: Chloroacetaldehyde and its contribution to urotoxicity during treatment with cyclophosphamide or ifosfamide .
Diseases:"
81	An experimental study / short communication .	O O O O O O O	[]	0	0	"Sentence: An experimental study / short communication .
Diseases: "	"Sentence: An experimental study / short communication .
Diseases:"
82	Based on clinical data , indicating that chloroacetaldehyde ( CAA ) is an important metabolite of oxazaphosphorine cytostatics , an experimental study was carried out in order to elucidate the role of CAA in the development of hemorrhagic cystitis .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O	['hemorrhagic cystitis']	1	7	"Sentence: Based on clinical data , indicating that chloroacetaldehyde ( CAA ) is an important metabolite of oxazaphosphorine cytostatics , an experimental study was carried out in order to elucidate the role of CAA in the development of hemorrhagic cystitis .
Diseases: hemorrhagic cystitis"	"Sentence: Based on clinical data , indicating that chloroacetaldehyde ( CAA ) is an important metabolite of oxazaphosphorine cytostatics , an experimental study was carried out in order to elucidate the role of CAA in the development of hemorrhagic cystitis .
Diseases:"
83	The data demonstrate that CAA after i . v .	O O O O O O O O O O	[]	0	0	"Sentence: The data demonstrate that CAA after i . v .
Diseases: "	"Sentence: The data demonstrate that CAA after i . v .
Diseases:"
84	administration does not contribute to bladder damage .	O O O O O B I O	['bladder damage']	1	3	"Sentence: administration does not contribute to bladder damage .
Diseases: bladder damage"	"Sentence: administration does not contribute to bladder damage .
Diseases:"
85	When instilled directly into the bladder , CAA exerts urotoxic effects , it is , however , susceptible to detoxification with mesna .	O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: When instilled directly into the bladder , CAA exerts urotoxic effects , it is , however , susceptible to detoxification with mesna .
Diseases: "	"Sentence: When instilled directly into the bladder , CAA exerts urotoxic effects , it is , however , susceptible to detoxification with mesna .
Diseases:"
86	Source of pain and primitive dysfunction in migraine : an identical site ?	O O B O O O O B O O O O O	['pain', 'migraine']	2	3	"Sentence: Source of pain and primitive dysfunction in migraine : an identical site ?
Diseases: pain, migraine"	"Sentence: Source of pain and primitive dysfunction in migraine : an identical site ?
Diseases:"
87	Twenty common migraine patients received a one sided frontotemporal application of nitroglycerin ( 10 patients ) or placebo ointment ( 10 patients ) in a double blind study .	O O B O O O O O O O O O O O O O O O O O O O O O O O O O O	['migraine']	1	3	"Sentence: Twenty common migraine patients received a one sided frontotemporal application of nitroglycerin ( 10 patients ) or placebo ointment ( 10 patients ) in a double blind study .
Diseases: migraine"	"Sentence: Twenty common migraine patients received a one sided frontotemporal application of nitroglycerin ( 10 patients ) or placebo ointment ( 10 patients ) in a double blind study .
Diseases:"
88	Early onset migraine attacks were induced by nitroglycerin in seven out of 10 patients versus no patient in the placebo group .	O O B O O O O O O O O O O O O O O O O O O O	['migraine']	1	3	"Sentence: Early onset migraine attacks were induced by nitroglycerin in seven out of 10 patients versus no patient in the placebo group .
Diseases: migraine"	"Sentence: Early onset migraine attacks were induced by nitroglycerin in seven out of 10 patients versus no patient in the placebo group .
Diseases:"
89	Subsequently 20 migraine patients , who developed an early onset attack with frontotemporal nitroglycerin , received the drug in a second induction test at other body areas .	O O B O O O O O O O O O O O O O O O O O O O O O O O O O	['migraine']	1	3	"Sentence: Subsequently 20 migraine patients , who developed an early onset attack with frontotemporal nitroglycerin , received the drug in a second induction test at other body areas .
Diseases: migraine"	"Sentence: Subsequently 20 migraine patients , who developed an early onset attack with frontotemporal nitroglycerin , received the drug in a second induction test at other body areas .
Diseases:"
