	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
67	Desferrioxamine withdrawal resulted in a complete recovery of visual function in 1 patient and partial recovery in 3 , and a complete reversal of hearing loss in 3 patients and partial recovery in 3 .	B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['desferrioxamine']	1	5	"Sentence: Desferrioxamine withdrawal resulted in a complete recovery of visual function in 1 patient and partial recovery in 3 , and a complete reversal of hearing loss in 3 patients and partial recovery in 3 .
Drugs: desferrioxamine"	"Sentence: Desferrioxamine withdrawal resulted in a complete recovery of visual function in 1 patient and partial recovery in 3 , and a complete reversal of hearing loss in 3 patients and partial recovery in 3 .
Drugs:"
68	This toxicity appeared in patients receiving the higher doses of desferrioxamine or coincided with the normalization of ferritin or aluminium serum levels .	O O O O O O O O O O B O O O O O O O O B O O O	['desferrioxamine', 'aluminium']	2	7	"Sentence: This toxicity appeared in patients receiving the higher doses of desferrioxamine or coincided with the normalization of ferritin or aluminium serum levels .
Drugs: desferrioxamine, aluminium"	"Sentence: This toxicity appeared in patients receiving the higher doses of desferrioxamine or coincided with the normalization of ferritin or aluminium serum levels .
Drugs:"
69	The data indicate that audiovisual toxicity is not an infrequent complication in hemodialyzed patients receiving desferrioxamine .	O O O O O O O O O O O O O O O B O	['desferrioxamine']	1	5	"Sentence: The data indicate that audiovisual toxicity is not an infrequent complication in hemodialyzed patients receiving desferrioxamine .
Drugs: desferrioxamine"	"Sentence: The data indicate that audiovisual toxicity is not an infrequent complication in hemodialyzed patients receiving desferrioxamine .
Drugs:"
70	Periodical audiovisual monitoring should be performed on hemodialyzed patients receiving the drug in order to detect adverse effects as early as possible .	O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Periodical audiovisual monitoring should be performed on hemodialyzed patients receiving the drug in order to detect adverse effects as early as possible .
Drugs: "	"Sentence: Periodical audiovisual monitoring should be performed on hemodialyzed patients receiving the drug in order to detect adverse effects as early as possible .
Drugs:"
71	Myasthenia gravis presenting as weakness after magnesium administration .	O O O O O O B O O	['magnesium']	1	2	"Sentence: Myasthenia gravis presenting as weakness after magnesium administration .
Drugs: magnesium"	"Sentence: Myasthenia gravis presenting as weakness after magnesium administration .
Drugs:"
72	We studied a patient with no prior history of neuromuscular disease who became virtually quadriplegic after parenteral magnesium administration for preeclampsia .	O O O O O O O O O O O O O O O O O B O O O O	['magnesium']	1	2	"Sentence: We studied a patient with no prior history of neuromuscular disease who became virtually quadriplegic after parenteral magnesium administration for preeclampsia .
Drugs: magnesium"	"Sentence: We studied a patient with no prior history of neuromuscular disease who became virtually quadriplegic after parenteral magnesium administration for preeclampsia .
Drugs:"
73	The serum magnesium concentration was 3 . 0 mEq / L , which is usually well tolerated .	O O B O O O O O O O O O O O O O O O	['magnesium']	1	2	"Sentence: The serum magnesium concentration was 3 . 0 mEq / L , which is usually well tolerated .
Drugs: magnesium"	"Sentence: The serum magnesium concentration was 3 . 0 mEq / L , which is usually well tolerated .
Drugs:"
74	The magnesium was stopped and she recovered over a few days .	O B O O O O O O O O O O	['magnesium']	1	2	"Sentence: The magnesium was stopped and she recovered over a few days .
Drugs: magnesium"	"Sentence: The magnesium was stopped and she recovered over a few days .
Drugs:"
75	While she was weak , 2 - Hz repetitive stimulation revealed a decrement without significant facilitation at rapid rates or after exercise , suggesting postsynaptic neuromuscular blockade .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: While she was weak , 2 - Hz repetitive stimulation revealed a decrement without significant facilitation at rapid rates or after exercise , suggesting postsynaptic neuromuscular blockade .
Drugs: "	"Sentence: While she was weak , 2 - Hz repetitive stimulation revealed a decrement without significant facilitation at rapid rates or after exercise , suggesting postsynaptic neuromuscular blockade .
Drugs:"
76	After her strength returned , repetitive stimulation was normal , but single fiber EMG revealed increased jitter and blocking .	O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: After her strength returned , repetitive stimulation was normal , but single fiber EMG revealed increased jitter and blocking .
Drugs: "	"Sentence: After her strength returned , repetitive stimulation was normal , but single fiber EMG revealed increased jitter and blocking .
Drugs:"
77	Her acetylcholine receptor antibody level was markedly elevated .	O B O O O O O O O	['acetylcholine']	1	4	"Sentence: Her acetylcholine receptor antibody level was markedly elevated .
Drugs: acetylcholine"	"Sentence: Her acetylcholine receptor antibody level was markedly elevated .
Drugs:"
78	Although paralysis after magnesium administration has been described in patients with known myasthenia gravis , it has not previously been reported to be the initial or only manifestation of the disease .	O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['magnesium']	1	2	"Sentence: Although paralysis after magnesium administration has been described in patients with known myasthenia gravis , it has not previously been reported to be the initial or only manifestation of the disease .
Drugs: magnesium"	"Sentence: Although paralysis after magnesium administration has been described in patients with known myasthenia gravis , it has not previously been reported to be the initial or only manifestation of the disease .
Drugs:"
79	Patients who are unusually sensitive to the neuromuscular effects of magnesium should be suspected of having an underlying disorder of neuromuscular transmission .	O O O O O O O O O O B O O O O O O O O O O O O	['magnesium']	1	2	"Sentence: Patients who are unusually sensitive to the neuromuscular effects of magnesium should be suspected of having an underlying disorder of neuromuscular transmission .
Drugs: magnesium"	"Sentence: Patients who are unusually sensitive to the neuromuscular effects of magnesium should be suspected of having an underlying disorder of neuromuscular transmission .
Drugs:"
80	Chloroacetaldehyde and its contribution to urotoxicity during treatment with cyclophosphamide or ifosfamide .	B O O O O O O O O B O B O	['chloroacetaldehyde', 'cyclophosphamide', 'ifosfamide']	3	14	"Sentence: Chloroacetaldehyde and its contribution to urotoxicity during treatment with cyclophosphamide or ifosfamide .
Drugs: chloroacetaldehyde, cyclophosphamide, ifosfamide"	"Sentence: Chloroacetaldehyde and its contribution to urotoxicity during treatment with cyclophosphamide or ifosfamide .
Drugs:"
81	An experimental study / short communication .	O O O O O O O	[]	0	0	"Sentence: An experimental study / short communication .
Drugs: "	"Sentence: An experimental study / short communication .
Drugs:"
82	Based on clinical data , indicating that chloroacetaldehyde ( CAA ) is an important metabolite of oxazaphosphorine cytostatics , an experimental study was carried out in order to elucidate the role of CAA in the development of hemorrhagic cystitis .	O O O O O O O B O B O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O	['caa', 'chloroacetaldehyde']	2	7	"Sentence: Based on clinical data , indicating that chloroacetaldehyde ( CAA ) is an important metabolite of oxazaphosphorine cytostatics , an experimental study was carried out in order to elucidate the role of CAA in the development of hemorrhagic cystitis .
Drugs: caa, chloroacetaldehyde"	"Sentence: Based on clinical data , indicating that chloroacetaldehyde ( CAA ) is an important metabolite of oxazaphosphorine cytostatics , an experimental study was carried out in order to elucidate the role of CAA in the development of hemorrhagic cystitis .
Drugs:"
83	The data demonstrate that CAA after i . v .	O O O O B O O O O O	['caa']	1	2	"Sentence: The data demonstrate that CAA after i . v .
Drugs: caa"	"Sentence: The data demonstrate that CAA after i . v .
Drugs:"
84	administration does not contribute to bladder damage .	O O O O O O O O	[]	0	0	"Sentence: administration does not contribute to bladder damage .
Drugs: "	"Sentence: administration does not contribute to bladder damage .
Drugs:"
85	When instilled directly into the bladder , CAA exerts urotoxic effects , it is , however , susceptible to detoxification with mesna .	O O O O O O O B O O O O O O O O O O O O O B O	['caa', 'mesna']	2	5	"Sentence: When instilled directly into the bladder , CAA exerts urotoxic effects , it is , however , susceptible to detoxification with mesna .
Drugs: caa, mesna"	"Sentence: When instilled directly into the bladder , CAA exerts urotoxic effects , it is , however , susceptible to detoxification with mesna .
Drugs:"
86	Source of pain and primitive dysfunction in migraine : an identical site ?	O O O O O O O O O O O O O	[]	0	0	"Sentence: Source of pain and primitive dysfunction in migraine : an identical site ?
Drugs: "	"Sentence: Source of pain and primitive dysfunction in migraine : an identical site ?
Drugs:"
87	Twenty common migraine patients received a one sided frontotemporal application of nitroglycerin ( 10 patients ) or placebo ointment ( 10 patients ) in a double blind study .	O O O O O O O O O O O B O O O O O O O O O O O O O O O O O	['nitroglycerin']	1	4	"Sentence: Twenty common migraine patients received a one sided frontotemporal application of nitroglycerin ( 10 patients ) or placebo ointment ( 10 patients ) in a double blind study .
Drugs: nitroglycerin"	"Sentence: Twenty common migraine patients received a one sided frontotemporal application of nitroglycerin ( 10 patients ) or placebo ointment ( 10 patients ) in a double blind study .
Drugs:"
88	Early onset migraine attacks were induced by nitroglycerin in seven out of 10 patients versus no patient in the placebo group .	O O O O O O O B O O O O O O O O O O O O O O	['nitroglycerin']	1	4	"Sentence: Early onset migraine attacks were induced by nitroglycerin in seven out of 10 patients versus no patient in the placebo group .
Drugs: nitroglycerin"	"Sentence: Early onset migraine attacks were induced by nitroglycerin in seven out of 10 patients versus no patient in the placebo group .
Drugs:"
89	Subsequently 20 migraine patients , who developed an early onset attack with frontotemporal nitroglycerin , received the drug in a second induction test at other body areas .	O O O O O O O O O O O O O B O O O O O O O O O O O O O O	['nitroglycerin']	1	4	"Sentence: Subsequently 20 migraine patients , who developed an early onset attack with frontotemporal nitroglycerin , received the drug in a second induction test at other body areas .
Drugs: nitroglycerin"	"Sentence: Subsequently 20 migraine patients , who developed an early onset attack with frontotemporal nitroglycerin , received the drug in a second induction test at other body areas .
Drugs:"
90	No early onset migraine was observed .	O O O O O O O	[]	0	0	"Sentence: No early onset migraine was observed .
Drugs: "	"Sentence: No early onset migraine was observed .
Drugs:"
91	Thus the migraine - inducing effect of nitroglycerin seems to depend on direct stimulation of the habitual site of pain , suggesting that the frontotemporal region is of crucial importance in the development of a migraine crisis .	O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['nitroglycerin']	1	4	"Sentence: Thus the migraine - inducing effect of nitroglycerin seems to depend on direct stimulation of the habitual site of pain , suggesting that the frontotemporal region is of crucial importance in the development of a migraine crisis .
Drugs: nitroglycerin"	"Sentence: Thus the migraine - inducing effect of nitroglycerin seems to depend on direct stimulation of the habitual site of pain , suggesting that the frontotemporal region is of crucial importance in the development of a migraine crisis .
Drugs:"
