,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
56,"In this group of patients , 7 different mutations have been identified , including 2 deletions [ 295 - 298delTCAT , 1897delC ] , 1 splice - site mutation [ IVS14 + 1G > A ) ] and 4 missense mutations ( 85T > C , 703C > T , 2658G > A , 2983G > T ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In this group of patients , 7 different mutations have been identified , including 2 deletions [ 295 - 298delTCAT , 1897delC ] , 1 splice - site mutation [ IVS14 + 1G > A ) ] and 4 missense mutations ( 85T > C , 703C > T , 2658G > A , 2983G > T ) .
Diseases: ","Sentence: In this group of patients , 7 different mutations have been identified , including 2 deletions [ 295 - 298delTCAT , 1897delC ] , 1 splice - site mutation [ IVS14 + 1G > A ) ] and 4 missense mutations ( 85T > C , 703C > T , 2658G > A , 2983G > T ) .
Diseases:"
57,"Analysis of the prevalence of the various mutations among DPD patients has shown that the G - - > A point mutation in the invariant splice donor site is by far the most common ( 52 % ) , whereas the other six mutations are less frequently observed .",O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['dpd'],1,2,"Sentence: Analysis of the prevalence of the various mutations among DPD patients has shown that the G - - > A point mutation in the invariant splice donor site is by far the most common ( 52 % ) , whereas the other six mutations are less frequently observed .
Diseases: dpd","Sentence: Analysis of the prevalence of the various mutations among DPD patients has shown that the G - - > A point mutation in the invariant splice donor site is by far the most common ( 52 % ) , whereas the other six mutations are less frequently observed .
Diseases:"
58,"A large phenotypic variability has been observed , with convulsive disorders , motor retardation and mental retardation being the most abundant manifestations .",O O O O O O O O O B-Disease I-Disease O B-Disease I-Disease O B-Disease I-Disease O O O O O O,"['motor retardation', 'mental retardation', 'convulsive disorders']",3,12,"Sentence: A large phenotypic variability has been observed , with convulsive disorders , motor retardation and mental retardation being the most abundant manifestations .
Diseases: motor retardation, mental retardation, convulsive disorders","Sentence: A large phenotypic variability has been observed , with convulsive disorders , motor retardation and mental retardation being the most abundant manifestations .
Diseases:"
59,A clear correlation between the genotype and phenotype has not been established .,O O O O O O O O O O O O O,[],0,0,"Sentence: A clear correlation between the genotype and phenotype has not been established .
Diseases: ","Sentence: A clear correlation between the genotype and phenotype has not been established .
Diseases:"
60,"An altered beta - alanine , uracil and thymine homeostasis might underlie the various clinical abnormalities encountered in patients with DPD deficiency .",O O O O O O O O O O O O O O B-Disease I-Disease O O O O B-Disease I-Disease O,"['clinical abnormalities', 'dpd deficiency']",2,6,"Sentence: An altered beta - alanine , uracil and thymine homeostasis might underlie the various clinical abnormalities encountered in patients with DPD deficiency .
Diseases: clinical abnormalities, dpd deficiency","Sentence: An altered beta - alanine , uracil and thymine homeostasis might underlie the various clinical abnormalities encountered in patients with DPD deficiency .
Diseases:"
61,"Fibroblast growth factor homologous factor 2 ( FHF2 ) : gene structure , expression and mapping to the Borjeson - Forssman - Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS - like patient .",O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O B-Disease O O O O,"['borjeson - forssman - lehmann syndrome', 'bfls']",2,16,"Sentence: Fibroblast growth factor homologous factor 2 ( FHF2 ) : gene structure , expression and mapping to the Borjeson - Forssman - Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS - like patient .
Diseases: borjeson - forssman - lehmann syndrome, bfls","Sentence: Fibroblast growth factor homologous factor 2 ( FHF2 ) : gene structure , expression and mapping to the Borjeson - Forssman - Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS - like patient .
Diseases:"
62,"Borjeson - Forssman - Lehmann syndrome ( BFLS ) is a syndromal X - linked mental retardation , which maps by linkage to the q26 region of the human X chromosome .",B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O,"['x - linked mental retardation', 'borjeson - forssman - lehmann syndrome', 'bfls']",3,24,"Sentence: Borjeson - Forssman - Lehmann syndrome ( BFLS ) is a syndromal X - linked mental retardation , which maps by linkage to the q26 region of the human X chromosome .
Diseases: x - linked mental retardation, borjeson - forssman - lehmann syndrome, bfls","Sentence: Borjeson - Forssman - Lehmann syndrome ( BFLS ) is a syndromal X - linked mental retardation , which maps by linkage to the q26 region of the human X chromosome .
Diseases:"
63,"We have identified a male patient with BFLS - like features and a duplication , 46 , Y , dup ( X ) ( q26q28 ) , inherited from his phenotypically normal mother .",O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O,['bfls'],1,3,"Sentence: We have identified a male patient with BFLS - like features and a duplication , 46 , Y , dup ( X ) ( q26q28 ) , inherited from his phenotypically normal mother .
Diseases: bfls","Sentence: We have identified a male patient with BFLS - like features and a duplication , 46 , Y , dup ( X ) ( q26q28 ) , inherited from his phenotypically normal mother .
Diseases:"
64,Fluorescence in situ hybridisation using yeast artificial chromosome clones from Xq26 localised the duplication breakpoint to an approximately 400 - kb interval in the Xq26 .,O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Fluorescence in situ hybridisation using yeast artificial chromosome clones from Xq26 localised the duplication breakpoint to an approximately 400 - kb interval in the Xq26 .
Diseases: ","Sentence: Fluorescence in situ hybridisation using yeast artificial chromosome clones from Xq26 localised the duplication breakpoint to an approximately 400 - kb interval in the Xq26 .
Diseases:"
65,3 region between DXS155 and DXS294 / DXS730 .,O O O O O O O O O,[],0,0,"Sentence: 3 region between DXS155 and DXS294 / DXS730 .
Diseases: ","Sentence: 3 region between DXS155 and DXS294 / DXS730 .
Diseases:"
66,"Database searches and analysis of available genomic DNA sequence from the region revealed the presence of the fibroblast growth factor homologous factor gene , FHF2 , within the duplication breakpoint interval .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Database searches and analysis of available genomic DNA sequence from the region revealed the presence of the fibroblast growth factor homologous factor gene , FHF2 , within the duplication breakpoint interval .
Diseases: ","Sentence: Database searches and analysis of available genomic DNA sequence from the region revealed the presence of the fibroblast growth factor homologous factor gene , FHF2 , within the duplication breakpoint interval .
Diseases:"
67,"The gene structure of FHF2 was determined and two new exons were identified , including a new 5 end exon , 1B .",O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The gene structure of FHF2 was determined and two new exons were identified , including a new 5 end exon , 1B .
Diseases: ","Sentence: The gene structure of FHF2 was determined and two new exons were identified , including a new 5 end exon , 1B .
Diseases:"
68,FHF2 is a large gene extending over approximately 200 kb in Xq26 .,O O O O O O O O O O O O O,[],0,0,"Sentence: FHF2 is a large gene extending over approximately 200 kb in Xq26 .
Diseases: ","Sentence: FHF2 is a large gene extending over approximately 200 kb in Xq26 .
Diseases:"
69,3 and is composed of at least seven exons .,O O O O O O O O O O,[],0,0,"Sentence: 3 and is composed of at least seven exons .
Diseases: ","Sentence: 3 and is composed of at least seven exons .
Diseases:"
70,It shows tissue - specific alternative splicing and alternative transcription starts .,O O O O O O O O O O O O,[],0,0,"Sentence: It shows tissue - specific alternative splicing and alternative transcription starts .
Diseases: ","Sentence: It shows tissue - specific alternative splicing and alternative transcription starts .
Diseases:"
71,Northern blot hybridisation showed highest expression in brain and skeletal muscle .,O O O O O O O O O O O O,[],0,0,"Sentence: Northern blot hybridisation showed highest expression in brain and skeletal muscle .
Diseases: ","Sentence: Northern blot hybridisation showed highest expression in brain and skeletal muscle .
Diseases:"
72,The FHF2 gene localisation and tissue - specific expression pattern suggest it to be a candidate gene for familial cases of the BFLS syndrome and other syndromal and non - specific forms of X - linked mental retardation mapping to the region .,O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O,"['x - linked mental retardation', 'bfls syndrome']",2,11,"Sentence: The FHF2 gene localisation and tissue - specific expression pattern suggest it to be a candidate gene for familial cases of the BFLS syndrome and other syndromal and non - specific forms of X - linked mental retardation mapping to the region .
Diseases: x - linked mental retardation, bfls syndrome","Sentence: The FHF2 gene localisation and tissue - specific expression pattern suggest it to be a candidate gene for familial cases of the BFLS syndrome and other syndromal and non - specific forms of X - linked mental retardation mapping to the region .
Diseases:"
73,Germline E - cadherin gene ( CDH1 ) mutations predispose to familial gastric cancer and colorectal cancer .,O O O O O O O O O O O B-Disease I-Disease I-Disease O B-Disease I-Disease O,"['familial gastric cancer', 'colorectal cancer']",2,11,"Sentence: Germline E - cadherin gene ( CDH1 ) mutations predispose to familial gastric cancer and colorectal cancer .
Diseases: familial gastric cancer, colorectal cancer","Sentence: Germline E - cadherin gene ( CDH1 ) mutations predispose to familial gastric cancer and colorectal cancer .
Diseases:"
74,Inherited mutations in the E - cadherin gene ( CDH1 ) were described recently in three Maori kindreds with familial gastric cancer .,O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O,['familial gastric cancer'],1,5,"Sentence: Inherited mutations in the E - cadherin gene ( CDH1 ) were described recently in three Maori kindreds with familial gastric cancer .
Diseases: familial gastric cancer","Sentence: Inherited mutations in the E - cadherin gene ( CDH1 ) were described recently in three Maori kindreds with familial gastric cancer .
Diseases:"
