,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
61,The WASP sequence contains two novel domains that are homologous to other proteins involved in action organization . .,O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The WASP sequence contains two novel domains that are homologous to other proteins involved in action organization . .
Diseases: ","Sentence: The WASP sequence contains two novel domains that are homologous to other proteins involved in action organization . .
Diseases:"
62,X - linked adrenoleukodystrophy is a frequent cause of idiopathic Addison ' s disease in young adult male patients .,B-Disease I-Disease I-Disease I-Disease O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O,"['x - linked adrenoleukodystrophy', ""addison ' s disease""]",2,15,"Sentence: X - linked adrenoleukodystrophy is a frequent cause of idiopathic Addison ' s disease in young adult male patients .
Diseases: x - linked adrenoleukodystrophy, addison ' s disease","Sentence: X - linked adrenoleukodystrophy is a frequent cause of idiopathic Addison ' s disease in young adult male patients .
Diseases:"
63,"X - Linked adrenoleukodystrophy ( ALD ) is a genetic disease associated with demyelination of the central nervous system , adrenal insufficiency , and accumulation of very long chain fatty acids in tissue and body fluids .",B-Disease I-Disease I-Disease I-Disease O B-Disease O O O B-Disease I-Disease O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease I-Disease O O O O O O O O O O O O O O O,"['adrenal insufficiency', 'x - linked adrenoleukodystrophy', 'ald', 'genetic disease', 'demyelination of the central nervous system']",5,32,"Sentence: X - Linked adrenoleukodystrophy ( ALD ) is a genetic disease associated with demyelination of the central nervous system , adrenal insufficiency , and accumulation of very long chain fatty acids in tissue and body fluids .
Diseases: adrenal insufficiency, x - linked adrenoleukodystrophy, ald, genetic disease, demyelination of the central nervous system","Sentence: X - Linked adrenoleukodystrophy ( ALD ) is a genetic disease associated with demyelination of the central nervous system , adrenal insufficiency , and accumulation of very long chain fatty acids in tissue and body fluids .
Diseases:"
64,ALD is due to mutation of a gene located in Xq28 that encodes a peroxisomal transporter protein of unknown function .,B-Disease O O O O O O O O O O O O O O O O O O O O,['ald'],1,1,"Sentence: ALD is due to mutation of a gene located in Xq28 that encodes a peroxisomal transporter protein of unknown function .
Diseases: ald","Sentence: ALD is due to mutation of a gene located in Xq28 that encodes a peroxisomal transporter protein of unknown function .
Diseases:"
65,The most common phenotype of ALD is the cerebral form ( 45 % ) that develops in boys between 5 - 12 yr .,O O O O O B-Disease O O O O O O O O O O O O O O O O O O,['ald'],1,1,"Sentence: The most common phenotype of ALD is the cerebral form ( 45 % ) that develops in boys between 5 - 12 yr .
Diseases: ald","Sentence: The most common phenotype of ALD is the cerebral form ( 45 % ) that develops in boys between 5 - 12 yr .
Diseases:"
66,Adrenomyeloneuropathy ( AMN ) involves the spinal cord and peripheral nerves in young adults ( 35 % ) .,B-Disease O B-Disease O O O O O O O O O O O O O O O O,"['amn', 'adrenomyeloneuropathy']",2,8,"Sentence: Adrenomyeloneuropathy ( AMN ) involves the spinal cord and peripheral nerves in young adults ( 35 % ) .
Diseases: amn, adrenomyeloneuropathy","Sentence: Adrenomyeloneuropathy ( AMN ) involves the spinal cord and peripheral nerves in young adults ( 35 % ) .
Diseases:"
67,Adrenal insufficiency ( Addisons disease ) is frequently associated with AMN or cerebral ALD and may remain the only clinical expression of ALD ( 8 % of cases ) .,B-Disease I-Disease O B-Disease I-Disease O O O O O B-Disease O B-Disease I-Disease O O O O O O O O B-Disease O O O O O O O,"['amn', 'addisons disease', 'adrenal insufficiency', 'cerebral ald', 'ald']",5,18,"Sentence: Adrenal insufficiency ( Addisons disease ) is frequently associated with AMN or cerebral ALD and may remain the only clinical expression of ALD ( 8 % of cases ) .
Diseases: amn, addisons disease, adrenal insufficiency, cerebral ald, ald","Sentence: Adrenal insufficiency ( Addisons disease ) is frequently associated with AMN or cerebral ALD and may remain the only clinical expression of ALD ( 8 % of cases ) .
Diseases:"
68,The prevalence of ALD among adults with Addisons disease remains unknown .,O O O B-Disease O O O B-Disease I-Disease O O O,"['addisons disease', 'ald']",2,6,"Sentence: The prevalence of ALD among adults with Addisons disease remains unknown .
Diseases: addisons disease, ald","Sentence: The prevalence of ALD among adults with Addisons disease remains unknown .
Diseases:"
69,"To evaluate this prevalence , we performed biochemical analysis of very long chain fatty acids in 14 male patients ( age ranging from 12 - 45 yr at diagnosis ) previously diagnosed as having primary idiopathic adrenocortical insufficiency .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['adrenocortical insufficiency'],1,8,"Sentence: To evaluate this prevalence , we performed biochemical analysis of very long chain fatty acids in 14 male patients ( age ranging from 12 - 45 yr at diagnosis ) previously diagnosed as having primary idiopathic adrenocortical insufficiency .
Diseases: adrenocortical insufficiency","Sentence: To evaluate this prevalence , we performed biochemical analysis of very long chain fatty acids in 14 male patients ( age ranging from 12 - 45 yr at diagnosis ) previously diagnosed as having primary idiopathic adrenocortical insufficiency .
Diseases:"
70,"In 5 of 14 patients ( 35 % ) , elevated plasma concentrations of very long chain fatty acids were detected .",O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In 5 of 14 patients ( 35 % ) , elevated plasma concentrations of very long chain fatty acids were detected .
Diseases: ","Sentence: In 5 of 14 patients ( 35 % ) , elevated plasma concentrations of very long chain fatty acids were detected .
Diseases:"
71,None of these patients had adrenocortical antibodies .,O O O O O O O O,[],0,0,"Sentence: None of these patients had adrenocortical antibodies .
Diseases: ","Sentence: None of these patients had adrenocortical antibodies .
Diseases:"
72,"By electrophysiological tests and magnetic resonance imaging it was determined that two patients had cerebral ALD , one had adrenomyeloneuropathy with cerebral involvement , and two had preclinical AMN .",O O O O O O O O O O O O O O B-Disease I-Disease O O O B-Disease O O O O O O O O B-Disease O,"['amn', 'cerebral ald', 'adrenomyeloneuropathy']",3,12,"Sentence: By electrophysiological tests and magnetic resonance imaging it was determined that two patients had cerebral ALD , one had adrenomyeloneuropathy with cerebral involvement , and two had preclinical AMN .
Diseases: amn, cerebral ald, adrenomyeloneuropathy","Sentence: By electrophysiological tests and magnetic resonance imaging it was determined that two patients had cerebral ALD , one had adrenomyeloneuropathy with cerebral involvement , and two had preclinical AMN .
Diseases:"
73,Our data support the hypothesis that ALD is a frequent cause of idiopathic Addisons disease in children and adults . .,O O O O O O B-Disease O O O O O O B-Disease I-Disease O O O O O O,"['addisons disease', 'ald']",2,6,"Sentence: Our data support the hypothesis that ALD is a frequent cause of idiopathic Addisons disease in children and adults . .
Diseases: addisons disease, ald","Sentence: Our data support the hypothesis that ALD is a frequent cause of idiopathic Addisons disease in children and adults . .
Diseases:"
74,Tumor suppression and apoptosis of human prostate carcinoma mediated by a genetic locus within human chromosome 10pter - q11 .,B-Disease O O O O O B-Disease I-Disease O O O O O O O O O O O O,"['prostate carcinoma', 'tumor']",2,6,"Sentence: Tumor suppression and apoptosis of human prostate carcinoma mediated by a genetic locus within human chromosome 10pter - q11 .
Diseases: prostate carcinoma, tumor","Sentence: Tumor suppression and apoptosis of human prostate carcinoma mediated by a genetic locus within human chromosome 10pter - q11 .
Diseases:"
75,Prostate cancer is the second leading cause of male cancer deaths in the United States .,B-Disease I-Disease O O O O O O O B-Disease O O O O O O,"['prostate cancer', 'cancer']",2,5,"Sentence: Prostate cancer is the second leading cause of male cancer deaths in the United States .
Diseases: prostate cancer, cancer","Sentence: Prostate cancer is the second leading cause of male cancer deaths in the United States .
Diseases:"
76,"Yet , despite a large international effort , little is known about the molecular mechanisms that underlie this devastating disease .",O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Yet , despite a large international effort , little is known about the molecular mechanisms that underlie this devastating disease .
Diseases: ","Sentence: Yet , despite a large international effort , little is known about the molecular mechanisms that underlie this devastating disease .
Diseases:"
77,"Prostate secretory epithelial cells and androgen - dependent prostate carcinomas undergo apoptosis in response to androgen deprivation and , furthermore , most prostate carcinomas become androgen independent and refractory to further therapeutic manipulations during disease progression .",O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O,['prostate carcinomas'],1,4,"Sentence: Prostate secretory epithelial cells and androgen - dependent prostate carcinomas undergo apoptosis in response to androgen deprivation and , furthermore , most prostate carcinomas become androgen independent and refractory to further therapeutic manipulations during disease progression .
Diseases: prostate carcinomas","Sentence: Prostate secretory epithelial cells and androgen - dependent prostate carcinomas undergo apoptosis in response to androgen deprivation and , furthermore , most prostate carcinomas become androgen independent and refractory to further therapeutic manipulations during disease progression .
Diseases:"
78,Definition of the genetic events that trigger apoptosis in the prostate could provide important insights into critical pathways in normal development as well as elucidate the perturbations of those key pathways in neoplastic transformation .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Definition of the genetic events that trigger apoptosis in the prostate could provide important insights into critical pathways in normal development as well as elucidate the perturbations of those key pathways in neoplastic transformation .
Diseases: ","Sentence: Definition of the genetic events that trigger apoptosis in the prostate could provide important insights into critical pathways in normal development as well as elucidate the perturbations of those key pathways in neoplastic transformation .
Diseases:"
